"Id","Title","URL","Author","Co-Author","IsSpliced?","Plays","Splices","Released Splices","Likes","Date","Comments"
165,"Bonnie x Clyde - In the City (Br3akPoint Remix) (Drop Only)","https://splice.com/Br3akPoint/bonnie-x-clyde---in-the-city-br3akpoint-remix-drop-only","Br3akPoint","-","False","1,824","33","0","16","13/07/2018","2"
166,"Br3akPoint - Bring the House Down","https://splice.com/Br3akPoint/br3akpoint---bring-the-house-down","Br3akPoint","-","False","1,622","43","0","18","13/07/2018","12"
167,"Br3akPoint - ClickBait (Butterfly Effect EP)","https://splice.com/Br3akPoint/br3akpoint---clickbait-butterfly-effect-ep","Br3akPoint","-","False","708","18","0","13","13/07/2018","5"
168,"Br3akPoint - Zero Tolerance","https://splice.com/Br3akPoint/br3akpoint---zero-tolerance","Br3akPoint","-","False","2,026","57","0","18","13/07/2018","0"
169,"Br3akPoint Butterfly Effect EP Teaser (Only 2 Songs)","https://splice.com/Br3akPoint/br3akpoint-butterfly-effect-ep-teaser-only-2-songs","Br3akPoint","-","False","252","5","0","6","13/07/2018","5"
170,"Br3akPoint x XS - Freedom (TEASER PREVIEW) UNFINISHED","https://splice.com/Br3akPoint/br3akpoint-x-xs----freedom-teaser-preview-unfinished","Br3akPoint","-","False","2,220","75","0","27","13/07/2018","14"
171,"Heart Break Dark Trap Beat (prod. Br3akPoint)","https://splice.com/Br3akPoint/heart-break-dark-trap-beat-prod-br3akpoint","Br3akPoint","-","False","295","8","0","7","13/07/2018","4"
172,"Matthew Parker & Swedish Revolution - Alive (Br3akPoint Remix) TEASER UNFINISHED","https://splice.com/Br3akPoint/matthew-parker--swedish-revolution---alive-br3akpoint-remix-teaser-unfinished","Br3akPoint","-","False","2,992","116","0","43","13/07/2018","21"
173,"Loop1","https://splice.com/bretsil/loop1","bretsil","-","False","455","16","0","3","13/07/2018","0"
174,"Laymlen","https://splice.com/brett/laymlen","brett","aylen-doodle","False","293","4","0","3","13/07/2018","0"
175,"Trappy","https://splice.com/brett/trappy","brett","karlhgnus","False","2,201","44","1","4","13/07/2018","3"
176,"Untitled Project (4)","https://splice.com/brett/untitled-project-4","brett","-","False","186","4","0","0","13/07/2018","0"
177,"Bro Safari's Work In Progress","https://splice.com/brosafari/mysteryland-contest","brosafari","-","Contest","50,440","5,627","0","513","13/07/2018","853"
178,"Ketchup1 (1)","https://splice.com/burtfox/ketchup1-1","burtfox","phiunit","False","22","0","0","0","13/07/2018","0"
179,"making me high","https://splice.com/cainenovak/1068e141-047a-3080-d281-677b7c2ead4f4ae7892","cainenovak","barbershreds-nickace","False","35","4","0","0","13/07/2018","2"
180,"2pac - Fuck all Yall","https://splice.com/cainenovak/2pac-fuck-all-yall","cainenovak","phiunit-cousincole-ak47","False","121","3","0","0","13/07/2018","0"
181,"brand new shoes","https://splice.com/cainenovak/brand-new-shoes","cainenovak","brett-neil-ak47-nickace","False","161","10","0","1","13/07/2018","2"
182,"making me high","https://splice.com/cainenovak/cc2ce99a-0962-6180-e57c-ed936b269066f91e679","cainenovak","barbershreds-nickace","False","54","2","0","0","13/07/2018","0"
183,"Vafanapoli","https://splice.com/cainenovak/db4cbbe7-0601-f280-4094-66ad8f38d9f4a488e19","cainenovak","kseebaldt-jrsa-rhxt1002-yusukemori-wasp190-artia-genia-unmute","False","23","2","0","0","13/07/2018","2"
184,"making me high","https://splice.com/cainenovak/eb4f6c3c-0577-6a80-0616-fccffb7b8e6b4eab54d","cainenovak","barbershreds-nickace","False","107","7","0","0","13/07/2018","2"
185,"Electro House Splice (sparky)","https://splice.com/cainenovak/electro-house-splice-sparky","cainenovak","-","https://splice.com/sparky/electro-house-splice","274","18","0","0","13/07/2018","0"
186,"Kamikaze","https://splice.com/cainenovak/kamikaze","cainenovak","-","False","103","4","0","0","13/07/2018","0"
187,"Macondo","https://splice.com/cainenovak/macondo","cainenovak","-","False","126","4","0","2","13/07/2018","4"
188,"making me high","https://splice.com/cainenovak/making-me-high","cainenovak","barbershreds-nickace","False","728","49","1","2","13/07/2018","6"
189,"needles","https://splice.com/cainenovak/needles","cainenovak","-","False","52","4","0","0","13/07/2018","0"
190,"Oncore_Beat_deeper","https://splice.com/cainenovak/oncore_beat_deeper","cainenovak","-","False","1","3","0","0","13/07/2018","2"
191,"Vafanapoli","https://splice.com/cainenovak/vafanapoli","cainenovak","kseebaldt-jrsa-rhxt1002-yusukemori-wasp190-artia-genia-unmute","False","164","12","2","1","13/07/2018","3"
192,"Wild Fire (KJ SAWKA 40x40x40 Demo song remix)","https://splice.com/cainenovak/wild-fire-kj-sawka-40x40x40-demo-song-remix","cainenovak","-","https://splice.com/kjsawka/9eeeb5bc-068d-bf80-9050-4da46bea09b79137b72","175","3","0","0","13/07/2018","0"
193,"I'm Hot 4 U (Camino WIP Remix)","https://splice.com/camino/5a35379d-0eee-2b80-b691-c08dd8d2307ea3d4761","camino","-","https://splice.com/stanislav/i-m-hot-4-u","184","5","0","1","13/07/2018","0"
194,"Alesia x Splice x Billboard Camino ReEdit","https://splice.com/camino/alesia-x-splice-x-billboard-camino-reedit","camino","brett","https://splice.com/lh4l/alesia-x-splice-x-billboard","237","8","0","0","13/07/2018","4"
195,"Anophormic Shadow","https://splice.com/camino/anophormic-shadow","camino","-","False","103","7","0","3","13/07/2018","0"
196,"Camino - Spotlight","https://splice.com/camino/camino-spotlight","camino","-","False","242","16","0","2","13/07/2018","1"
197,"Color_Vision_ASide","https://splice.com/camino/color_vision_aside","camino","-","False","422","15","0","3","13/07/2018","0"
198,"Deep House Secrets (Session 1)","https://splice.com/camino/deep-house-secrets-session-1","camino","-","False","1,156","39","1","3","13/07/2018","1"
199,"Eliot Lipp - Waffle Shuffle (Camino Remix)","https://splice.com/camino/eliot-lipp-waffle-shuffle-camino-remix","camino","-","https://splice.com/eliotlipp/eliot-lipp-waffle-shuffle-wip","140","3","0","1","13/07/2018","0"
200,"Fifty Three Years (Camino Remix Tool)","https://splice.com/camino/fifty-three-years-camino-remix-tool","camino","-","https://splice.com/carlitobriganti/fifty-three-years","421","17","0","4","13/07/2018","0"
201,"Flare (Camino ReEdit)","https://splice.com/camino/flare-camino-reedit","camino","-","False","280","14","0","3","13/07/2018","1"
202,"FOXFOX - B1RDTRVP (Camino G-Remix)","https://splice.com/camino/foxfox---b1rdtrvp-camino-g-remix","camino","-","False","475","18","0","5","13/07/2018","2"
203,"Groove House","https://splice.com/camino/groove-house","camino","-","https://splice.com/deepsounddivision/groove-house","923","89","0","22","13/07/2018","5"
204,"Haywyre - Work in Progress (Camino Soulful Remix)","https://splice.com/camino/haywyre---work-in-progress-camino-soulful-remix","camino","-","https://splice.com/haywyre/wip","1,039","14","0","9","13/07/2018","3"
205,"Hit The System HTS Module","https://splice.com/camino/hit-the-system-hts-module","camino","-","False","298","5","0","3","13/07/2018","1"
206,"HLPVT","https://splice.com/camino/hlpvt","camino","-","False","334","9","0","0","13/07/2018","1"
207,"I feel better","https://splice.com/camino/i-feel-better","camino","agola","https://splice.com/opensauce/i-feel-better","287","12","0","2","13/07/2018","1"
208,"I'm Hot 4 U (Camino WIP Remix)","https://splice.com/camino/i-m-hot-4-u-camino-wip-remix","camino","-","https://splice.com/stanislav/i-m-hot-4-u","9","2","0","0","13/07/2018","0"
209,"Jambola 303 Acid","https://splice.com/camino/jambola-303-acid","camino","-","False","343","14","0","7","13/07/2018","1"
210,"LogicGate","https://splice.com/camino/logicgate","camino","brett","False","4,764","327","0","54","13/07/2018","8"
211,"Lush Forest","https://splice.com/camino/lush-forest","camino","bktest","False","653","35","0","4","13/07/2018","2"
212,"Okara Tool","https://splice.com/camino/okara-tool","camino","-","False","156","7","0","3","13/07/2018","0"
213,"Purple Ice","https://splice.com/camino/purple-ice","camino","-","https://splice.com/camino/purpleice","485","24","0","2","13/07/2018","0"
214,"Purple Ice","https://splice.com/camino/purpleice","camino","-","False","697","35","1","13","13/07/2018","1"
215,"Regeneration - Sound Design (Camino Radio Remix)","https://splice.com/camino/regeneration-sound-design-camino-radio-remix","camino","-","https://splice.com/dorianday/regeneration-sound-design","150","4","0","1","13/07/2018","2"
216,"SONOFORM_GLOWTHERA1.0","https://splice.com/camino/sonoform_glowthera1-0","camino","-","False","433","39","0","13","13/07/2018","0"
217,"Suite No.7","https://splice.com/camino/suite-no7","camino","agola","False","172","3","1","1","13/07/2018","0"
218,"SweetNo7","https://splice.com/camino/sweetno7","camino","agola","https://splice.com/camino/suite-no7","177","6","0","1","13/07/2018","1"
219,"These Walls","https://splice.com/camino/these-walls","camino","-","https://splice.com/leffefi/these-walls","407","28","0","2","13/07/2018","3"
220,"Untitled40 - Camino Remix","https://splice.com/camino/untitled40---camino-remix","camino","-","False","251","19","0","2","13/07/2018","0"
221,"WAREIKA - THE NEW BEAT GENERATION (Deconstructed)","https://splice.com/camino/wareika---the-new-beat-generation-deconstructed","camino","-","False","183","10","0","0","13/07/2018","0"
222,"xyllence","https://splice.com/camino/xyllence","camino","-","https://splice.com/xyllon/xyllence","185","3","0","0","13/07/2018","0"
223,"20th","https://splice.com/capcom/20th","capcom","-","False","69","4","0","0","13/07/2018","0"
224,"En Fait c'est bien chzbrgr","https://splice.com/capcom/en-fait-c-est-bien-chzbrgr","capcom","-","False","103","4","0","0","13/07/2018","0"
225,"OneZero","https://splice.com/capcom/onezero","capcom","-","https://splice.com/c-lab/d9935517-055f-8180-e05f-790373b9563554ffaab","193","4","0","0","13/07/2018","2"
226,"Sickick ""No Games"" Derek Chadwick Remix","https://splice.com/Chadsab100/sickick-no-games--derek-chadwick-remix","Chadsab100","-","https://splice.com/saavn/sickick-no-games-remix-contest","80","0","0","16","13/07/2018","4"
227,"The Darkness","https://splice.com/Chadsab100/the-darkness","Chadsab100","-","https://splice.com/rickysee/the-darkness","111","3","0","3","13/07/2018","2"
228,"CHAE... PARADISO","https://splice.com/CHAE/chae-paradiso","CHAE","-","False","85","3","0","2","13/07/2018","0"
229,"CHAE...ADE","https://splice.com/CHAE/chaeade","CHAE","-","False","36","1","0","0","13/07/2018","0"
230,"CHAE...BLUE SIDE","https://splice.com/CHAE/chaeblue","CHAE","-","False","13","0","0","0","13/07/2018","0"
231,"CHAE...CARRIE","https://splice.com/CHAE/chaecarrie","CHAE","-","False","22","0","0","0","13/07/2018","0"
232,"CHAE...CHA zu dem EEE","https://splice.com/CHAE/chaecha-zu-dem-eee","CHAE","-","False","55","1","0","0","13/07/2018","0"
233,"CHAE...CHAMP","https://splice.com/CHAE/chaechamp","CHAE","-","False","53","1","0","1","13/07/2018","0"
234,"CHAE...DER REGEN NACH DIR","https://splice.com/CHAE/chaeder-regen-nach-dir","CHAE","-","False","42","0","0","0","13/07/2018","0"
235,"CHAE...DIAMANT","https://splice.com/CHAE/chaediamant","CHAE","-","False","47","0","0","3","13/07/2018","0"
236,"CHAE...EL PATRON","https://splice.com/CHAE/chaeel-patron","CHAE","-","False","23","0","0","0","13/07/2018","0"
237,"CHAE...FAMILIE","https://splice.com/CHAE/chaefamilie","CHAE","-","False","4","0","0","0","13/07/2018","0"
238,"CHAE...GIVE ME SOME CANDY","https://splice.com/CHAE/chaegive-me-some-candy","CHAE","-","False","35","0","0","0","13/07/2018","0"
239,"CHAE...HOPEFULL","https://splice.com/CHAE/chaehopefull","CHAE","-","False","16","0","0","0","13/07/2018","0"
240,"CHAE...IN DER DUNKELSTEN STUNDE","https://splice.com/CHAE/chaein-der-dunkelsten-stunde","CHAE","-","False","45","0","0","0","13/07/2018","0"
241,"CHAE...KOMPASS","https://splice.com/CHAE/chaekompass","CHAE","-","False","31","0","0","1","13/07/2018","0"
242,"CHAE...M.A.","https://splice.com/CHAE/chaema","CHAE","-","False","40","0","0","0","13/07/2018","0"
243,"CHAE...MAN IN THE MIRROR (CHAE INTERPRETATION)","https://splice.com/CHAE/chaeman-in-the-mirror-chae-interpretation","CHAE","-","False","29","1","0","1","13/07/2018","0"
244,"CHAE...MIKEnte","https://splice.com/CHAE/chaemikente","CHAE","-","False","14","0","0","0","13/07/2018","0"
245,"CHAE...MIKEYLAND","https://splice.com/CHAE/chaemikeyland","CHAE","-","False","40","0","0","0","13/07/2018","0"
246,"CHAE...NACHTGOLD","https://splice.com/CHAE/chaenachtgold","CHAE","-","False","39","2","0","0","13/07/2018","0"
247,"CHAE...RELEASE ME (AGNES INTERPRETATION)","https://splice.com/CHAE/chaerelease-me-agnes-interpretation","CHAE","-","False","28","0","0","0","13/07/2018","0"
248,"CHAE...REVOLUTION","https://splice.com/CHAE/chaerevolution","CHAE","-","False","10","0","0","0","13/07/2018","0"
249,"CHAE...SEXY BAE","https://splice.com/CHAE/chaesexy-bae","CHAE","-","False","70","0","0","0","13/07/2018","0"
250,"CHAE...SHAKE 2","https://splice.com/CHAE/chaeshake-2","CHAE","-","False","38","0","0","0","13/07/2018","0"
251,"CHAE...SO LEICHT","https://splice.com/CHAE/chaeso-leicht","CHAE","-","False","114","3","0","2","13/07/2018","1"
252,"CHAE...Soulchild","https://splice.com/CHAE/chaesoulchild","CHAE","-","False","49","1","0","5","13/07/2018","0"
253,"CHAE...STRAßENDIAMANT","https://splice.com/CHAE/chaestraendiamant","CHAE","-","False","33","0","0","0","13/07/2018","0"
254,"CHAE...TIEF","https://splice.com/CHAE/chaetief","CHAE","-","False","32","0","0","0","13/07/2018","0"
255,"CHAE...TITTISEE","https://splice.com/CHAE/chaetittisee","CHAE","-","False","25","0","0","4","13/07/2018","0"
256,"CHAE...TURN IT OUT","https://splice.com/CHAE/chaeturn-it-out","CHAE","-","False","27","0","0","0","13/07/2018","0"
257,"CHAE...YOU AINT NOTHING BUT A BOOMBOOMBOOM ELVIS REMIX","https://splice.com/CHAE/chaeyou-aint-nothing-but-a-boomboomboom--elvis-remix","CHAE","-","False","40","0","0","1","13/07/2018","0"
258,"boondoggle","https://splice.com/charliebruh/boondoggle","charliebruh","-","False","1,184","75","0","19","13/07/2018","2"
259,"Chopped","https://splice.com/charliebruh/chopped","charliebruh","-","False","1,493","78","0","20","13/07/2018","1"
260,"Colossus","https://splice.com/charliebruh/colossus","charliebruh","-","False","1,320","67","0","16","13/07/2018","0"
261,"Crstyal","https://splice.com/charliebruh/crystal","charliebruh","-","False","1,489","123","0","22","13/07/2018","0"
262,"Die w/ (Chimmer x Lil Uzi Vert)","https://splice.com/charliebruh/die-w-chimmer-x-lil-uzi-vert","charliebruh","-","https://splice.com/Chimmer/lil-uzi-vert---xo-tour-llif3--chimmer-flip","4,452","297","1","71","13/07/2018","5"
263,"eons","https://splice.com/charliebruh/eons","charliebruh","-","False","788","73","0","16","13/07/2018","0"
264,"floatin","https://splice.com/charliebruh/floatin","charliebruh","-","False","835","49","0","9","13/07/2018","1"
265,"Free (w/Bonnie x Clyde)","https://splice.com/charliebruh/free-wbonnie-x-clyde","charliebruh","-","False","3,095","152","0","31","13/07/2018","0"
266,"hyperglide","https://splice.com/charliebruh/hyperglide","charliebruh","-","False","1,028","108","0","24","13/07/2018","1"
267,"lucid","https://splice.com/charliebruh/lucid","charliebruh","-","False","1,019","63","0","13","13/07/2018","0"
268,"Move That Dope (Re·Do)","https://splice.com/charliebruh/move-that-dope-redo","charliebruh","-","False","1,835","140","0","31","13/07/2018","0"
269,"Nebula","https://splice.com/charliebruh/nebula","charliebruh","-","False","1,094","65","0","22","13/07/2018","0"
270,"Nightmare","https://splice.com/charliebruh/nightmare","charliebruh","-","False","1,027","73","0","11","13/07/2018","0"
271,"notorious thugs","https://splice.com/charliebruh/notorious-thugs","charliebruh","-","False","1,492","67","0","19","13/07/2018","1"
272,"oceans","https://splice.com/charliebruh/oceans","charliebruh","-","False","1,303","91","0","17","13/07/2018","3"
273,"Parametic","https://splice.com/charliebruh/parametic","charliebruh","-","False","717","43","0","10","13/07/2018","0"
274,"piddlydink","https://splice.com/charliebruh/piddlydink","charliebruh","-","False","3,367","182","0","37","13/07/2018","1"
275,"Pink lemonade","https://splice.com/charliebruh/pink-lemonade","charliebruh","-","False","2,485","133","0","24","13/07/2018","4"
276,"pluto","https://splice.com/charliebruh/pluto","charliebruh","-","False","5,412","395","0","92","13/07/2018","3"
277,"propaganda","https://splice.com/charliebruh/propaganda","charliebruh","-","False","3,346","255","0","42","13/07/2018","3"
278,"Redux","https://splice.com/charliebruh/redux","charliebruh","-","False","1,896","136","0","25","13/07/2018","0"
279,"Rendered","https://splice.com/charliebruh/rendered","charliebruh","-","False","943","39","0","11","13/07/2018","0"
280,"Round trip","https://splice.com/charliebruh/round-trip","charliebruh","-","False","557","46","0","10","13/07/2018","0"
281,"Slumped","https://splice.com/charliebruh/slumped","charliebruh","-","False","826","47","0","9","13/07/2018","1"
